title_id;release_id;year;title;subtitle;distributor;genres;runtime;release_date;earliest_release_date;release_worldwide_gross;release_domestic_gross;release_foreign_gross;release_domestic_opening;title_worldwide_gross;title_domestic_gross;title_foreign_gross;n_theaters_opening;n_theaters_widest;days_in_release;summary;mpaa;country;language;budget;director;writer;cast;production;link_tomato;rating_imdb;rating_count_imdb;rating_metacritic;rating_count_metacritic;rating_tomatometer;rating_count_tomatometer;rating_audience_score;rating_count_audience_score;;
tt6652708;rl1325434369;2018;God's Not Dead: A Light in Darkness;;Pure Flix Entertainment;drama;105;2018,03,30;2018,03,30;7414178;5728940;1685238;2689677;7414178;5728940;1685238;1693;1693;277;pastor dave responds to the unimaginable tragedy of having his church located on the grounds of the local university burned down;PG;USA;English;;Michael Mason;Michael Mason, Howard Klausner;Megan Alexander, Adeeja Rochele Anderson, Carrlyn Bathe, Lauren Taylor Berkman;Pure Flix Entertainment;https://www.rottentomatoes.com/m/gods_not_dead_3;44;2871;33;9;11;19;54;1170;;
tt4935462;rl1846117889;2018;Amazing Grace;;Neon;documentary,music;89;2018,12,7;2018,12,7;6939308;4450456;2488852;57353;6939308;4450456;2488852;3;263;345;a documentary presenting ;G;USA;English;;Alan Elliott, Sydney Pollack;N/A;Aretha Franklin, James Cleveland, Southern California Community Choir, C.L. Franklin;NEON;https://www.rottentomatoes.com/m/amazing_grace_2016;76;2037;94;27;99;139;84;267;;
tt7365604;rl3137701377;2018;Dog Days;;LD Entertainment;comedy,drama,romance;113;2018,08,8;2018,08,8;6819044;6809080;9964;2554766;6819044;6809080;9964;2442;2442;146;a group of interconnected people in los angeles are brought together by their lovely canine counterparts;PG;USA;English;10000000;Ken Marino;Elissa Matsueda (screenplay by), Erica Oyama (screenplay by), Elissa Matsueda (story by);Nina Dobrev, Vanessa Hudgens, Adam Pally, Eva Longoria;LD Entertainment;https://www.rottentomatoes.com/m/dog_days_2018;62;3249;47;19;63;67;77;550;;
tt7431594;rl4177823233;2018;Race 3;;Yash Raj Films;action,thriller;160;2018,06,15;2018,06,14;6817391;1690861;5126530;1690861;6817391;1690861;5126530;314;314;200;relationships and loyalties of a criminal family planning its next big heist are tested when some shocking revelations strike them;Not,Rated;India;Hindi;;Remo D'Souza;Shiraz Ahmed (story and screenplay), Shiraz Ahmed (dialogue), Kiran Kotrial (dialogue), Ali Jacko (I Found Love);Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez;Salman Khan Films;https://www.rottentomatoes.com/m/race_3;20;30067;;;8;13;17;507;;
tt8632862;rl17270273;2018;Fahrenheit 11/9;;Briarcliff Entertainment;documentary;128;2018,09,21;2018,09,21;6674168;6352306;321862;3008563;6674168;6352306;321862;1719;1719;102;filmmaker ;R;USA;English;5000000;Michael Moore;Michael Moore;Jim Acosta, Roger Ailes, Brooke Baldwin, Ashleigh Banfield;N/A;https://www.rottentomatoes.com/m/fahrenheit_119;69;14177;69;46;82;176;60;2889;;
tt7690638;rl3607397889;2018;Soorma;;Sony Pictures Releasing;biography,drama,sport;131;2018,07,13;2018,07,12;6579645;390077;6189568;168354;6579645;390077;6189568;50;50;172;soorma is the story of the triumph of the human spirit about a player who made headlines for his miraculous comeback after facing a near death experience through sheer determination hard work and unrelenting passion for the sport;PG-13;India;Hindi;200000000;Shaad Ali;Shaad Ali, Siva Ananth, Adhir Bhat (additional dialogue), Suyash Trivedi;Diljit Dosanjh, Taapsee Pannu, Angad Bedi, Vijay Raaz;CS Films;https://www.rottentomatoes.com/m/soorma;74;3899;;;50;12;84;61;;
tt1801552;rl3892610561;2018;Gotti;;Vertical Entertainment;biography,crime,drama;112;2018,06,15;2018,06,14;6412349;4343227;2069122;1719902;6412349;4343227;2069122;503;503;200;the story of crime boss ;R;Canada;English;10000000;Kevin Connolly;Leo Rossi, Lem Dobbs;John Travolta, Spencer Rocco Lofranco, Kelly Preston, Pruitt Taylor Vince;Vertical Entertainment;http://www.rottentomatoes.com/m/gotti_three_generations/;48;11589;24;16;0;55;46;8048;;
tt7339792;rl4026893825;2018;Unbroken: Path to Redemption;;Pure Flix Entertainment;biography,drama,history;98;2018,09,14;2018,09,14;6216897;6216897;;2238723;6216897;6216897;;1620;1620;428;the next amazing chapter of olympian and world war ii hero louis zamperinis powerful true story of forgiveness redemption and amazing grace;PG-13;USA;English;6000000;Harold Cronk;"Richard Friedenberg (screenplay by), Ken Hixon (screenplay by), Laura Hillenbrand (based on the book ""Unbroken"" by)";Samuel Hunt, Merritt Patterson, Bobby Campo, David Sakurai;Pure Flix;https://www.rottentomatoes.com/m/unbroken_path_to_redemption;57;1729;39;7;38;26;78;369;;
tt8564902;rl3506734593;2018;Death of a Nation;;Quality Flix;documentary,history;108;2018,08,3;2018,08,3;5885881;5885881;;2356522;5885881;5885881;;1005;1005;151;this docudrama draws parallels between the dramatic fracturing of the nation over abraham lincolns presidency and the presidency of donald trump;PG-13;USA;English;6000000;Dinesh D'Souza, Bruce Schooley;"Dinesh D'Souza (based on the book ""The Big Lie"" by), Dinesh D'Souza (based on the book ""The Death of a Nation"" by), Dinesh D'Souza, Bruce Schooley";Dinesh D'Souza, Victoria Chilap, Pavel Kríz, Rafael Prazák;Quality Flix;https://www.rottentomatoes.com/m/death_of_a_nation;46;6019;1;8;0;13;88;6217;;
tt7860270;rl2114225665;2018;Pandas;;Warner Bros.;documentary;2520;2018,04,6;2018,04,6;5819601;5757906;61695;158915;5819601;5757906;61695;33;35;270;in the mountains of sichuan china a researcher forms a bond with qian qian a panda who is about to experience nature for the first time;G;USA;English;;David Douglas, Drew Fellman;Drew Fellman;Kristen Bell, Wen Lei Bi, Rong Hou, Ben Kilham;IMAX;https://www.rottentomatoes.com/m/pandas;74;407;82;6;100;14;86;221;;
tt6195094;rl2500101633;2018;Incident in a Ghostland;;Vertical Entertainment;drama,horror,mystery,thriller;91;2018,06,22;2018,03,14;5643957;5643957;;;5643957;5643957;;;;;a mother of two who inherits a house is confronted with murderous intruders on the first night in their new home and fights for her daughters lives sixteen years later when the daughters reunite at the house things get really strange;Not,Rated;France;English;;Pascal Laugier;Pascal Laugier;Crystal Reed, Mylène Farmer, Anastasia Phillips, Emilia Jones;Vertical Entertainment;https://www.rottentomatoes.com/m/incident_in_a_ghost_land;64;19531;44;4;56;27;56;463;;
tt7137380;rl1426556417;2018;Destroyer;;Annapurna Pictures;action,crime,drama,mystery,thriller;121;2018,12,25;2018,12,25;5580940;1533324;4047616;55347;5580940;1533324;4047616;3;235;327;a police detective reconnects with people from an undercover assignment in her distant past in order to make peace;R;USA;English;9000000;Karyn Kusama;Phil Hay, Matt Manfredi;Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan;Annapurna Pictures;https://www.rottentomatoes.com/m/destroyer;62;19025;62;44;74;258;49;1204;;
tt6495770;rl2382398977;2018;Action Point;;Paramount Pictures;comedy;85;2018,06,1;2018,06,1;5103663;5059608;44055;2390164;5103663;5059608;44055;2032;2032;214;a daredevil designs and operates his own theme park with his friends;R;USA;English;19000000;Tim Kirkby;John Altschuler (screenplay by), Dave Krinsky (screenplay by), Johnny Knoxville (story by), Derek Freda (story by), John Altschuler (story by), Dave Krinsky (story by), Mike Judge (story by);Johnny Knoxville, Eleanor Worthington-Cox, Chris Pontius, Dan Bakkedahl;Paramount Pictures;https://www.rottentomatoes.com/m/action_point;51;7940;36;19;13;46;25;609;;
tt5311542;rl738821633;2018;Never Look Away;;Sony Pictures Classics;drama,history,romance,thriller;189;2018,11,30;2018,10,3;5083818;1304042;3779776;;6177369;1304042;4873327;;122;352;german artist kurt barnert has escaped east germany and now lives in west germany but is tormented by his childhood under the nazis and the gdrregime;R;Germany;German;;Florian Henckel von Donnersmarck;Florian Henckel von Donnersmarck;Tom Schilling, Sebastian Koch, Paula Beer, Saskia Rosendahl;Sony Pictures Classics;https://www.rottentomatoes.com/m/never_look_away;77;8912;68;28;78;130;85;409;;
tt6768578;rl3221849601;2018;Dogman;;Magnolia Pictures;crime,drama,thriller;103;2019,04,12;2018,05,17;5080147;148225;4931922;13013;5080147;148225;4931922;3;12;219;a timid dog groomer living in a poor suburb sells cocaine on the side and stays out of trouble while trying to deal with his unstable violent acquaintance who is a menace to the whole neighborhood;Not,Rated;Italy;Italian;;Matteo Garrone;Ugo Chiti (story), Matteo Garrone (story), Massimo Gaudioso (story), Ugo Chiti (screenplay), Matteo Garrone (screenplay), Massimo Gaudioso (screenplay), Marco Perfetti (collaborating writer), Damiano D'Innocenzo (collaborating writer), Fabio D'Innocenzo (collaborating writer), Giulio Troli (collaborating writer);Marcello Fonte, Edoardo Pesce, Nunzia Schiano, Adamo Dionisi;Magnolia Pictures;https://www.rottentomatoes.com/m/dogman_2018;73;16514;71;29;83;109;77;173;;
tt7242142;rl2600830465;2018;Blindspotting;;Lionsgate;comedy,crime,drama;95;2018,07,20;2018,07,20;4995200;4333394;661806;338999;4995200;4333394;661806;14;523;165;while on probation a man begins to reevaluate his relationship with his volatile best friend;R;USA;English;;Carlos López Estrada;Rafael Casal, Daveed Diggs;Daveed Diggs, Rafael Casal, Janina Gavankar, Jasmine Cephas Jones;Foley Walkers Studio;https://www.rottentomatoes.com/m/blindspotting;74;20207;77;43;94;164;86;2165;;
tt5314190;rl687900161;2018;Sgt. Stubby: An American Hero;;Fun Academy Motion Pictures;adventure,animation,family,history,war;84;2018,04,13;2018,04,13;4932694;4015935;916759;1164403;4932694;4015935;916759;1633;1633;583;the true story of a stray dog who joins his new master on the battlefields of the first world war for his valorous actions sgt stubby is still recognized as the most decorated dog in american history;PG;Ireland;English;25000000;Richard Lanni;Richard Lanni, Mike Stokey;Logan Lerman, Helena Bonham Carter, Gérard Depardieu, Jordan Beck;Fun Academy Media Group;https://www.rottentomatoes.com/m/sgt_stubby_an_american_hero;68;1528;58;14;88;40;93;684;;
tt6951892;rl1174439425;2018;Samson;;Pure Flix Entertainment;action,drama;110;2018,02,16;2018,02,16;4873825;4719928;153897;1942569;4873825;4719928;153897;1249;1249;319;after losing the love of his life to a cruel philistine prince a young hebrew with supernatural strength defends his people sacrificing everything to avenge his love his people and his god;PG-13;South Africa;English;;Bruce Macdonald, Gabriel Sabloff(co-director);Jason Baumgardner (story by), Zach Smith (story by), Jason Baumgardner, Zach Smith, Galen Gilbert, Timothy Ratajczak;Taylor James, Billy Zane, Lindsay Wagner, Caitlin Leahy;Pure Flix Entertainment;https://www.rottentomatoes.com/m/samson_2018;44;3737;17;6;25;16;51;805;;
tt3203528;rl2768602625;2018;Bad Samaritan;;Electric Entertainment;crime,horror,thriller;110;2018,05,4;2018,04,19;4623836;3435047;1188789;1726868;4623836;3435047;1188789;2007;2007;242;a pair of burglars stumble upon a woman being held captive in a home they intended to rob;R;USA;English;;Dean Devlin;Brandon Boyce;David Tennant, Robert Sheehan, Kerry Condon, Carlito Olivero;Electric Entertainment;https://www.rottentomatoes.com/m/bad_samaritan;64;14961;42;20;53;75;68;826;;
tt5740866;rl3926230529;2018;Whitney;;Roadside Attractions;biography,documentary,music;120;2018,07,6;2018,07,6;4605123;3026351;1578772;1265572;4605123;3026351;1578772;451;451;179;an indepth look at the life and music of ;R;UK;English;;Kevin Macdonald;Kevin Macdonald;Whitney Houston, Ellen White, Michael Houston, Cissy Houston;Miramax and Roadside Attractions;https://www.rottentomatoes.com/m/whitney_2018;72;5328;75;37;89;153;74;782;;
tt5093026;rl4094002689;2018;Papillon;;Bleecker Street Media;adventure,biography,crime,drama;133;2018,08,24;2018,06,28;4516580;2335896;2180684;1090073;4516580;2335896;2180684;544;544;130;wrongfully convicted for murder henri charriere forms an unlikely relationship with fellow inmate and quirky convicted counterfeiter louis dega in an attempt to escape from the notorious penal colony on devils island;R;Czech Republic;English;;Michael Noer;"Aaron Guzikowski (screenplay by), Henri Charrière (based upon the books ""Papillon"" and ""Banco"" by), Dalton Trumbo (based upon the 1973 screenplay ""Papillon"" by), Lorenzo Semple Jr. (based upon the 1973 screenplay ""Papillon"" by)";Charlie Hunnam, Damijan Oklopdzic, Christopher Fairbank, Jason Ryan;Bleecker Street;https://www.rottentomatoes.com/m/papillon_2016;71;38883;51;31;52;106;66;1140;;
tt5607096;rl285509121;2018;Juliet, Naked;;Roadside Attractions;comedy,drama,music,romance;97;2018,08,17;2018,08,16;4508260;3444895;1063365;60886;4508260;3444895;1063365;4;467;137;juliet naked is the story of annie the longsuffering girlfriend of duncan and her unlikely transatlantic romance with once revered now faded singersongwriter tucker crowe who also happens to be the subject of duncans musical obsession;R;USA;English;;Jesse Peretz;Evgenia Peretz (screenplay by), Jim Taylor (screenplay by), Tamara Jenkins (screenplay by), Nick Hornby (based on the novel by);Chris O'Dowd, Rose Byrne, Kitty O'Beirne, Alex Clatworthy;Lionsgate and Roadside Attractions;https://www.rottentomatoes.com/m/juliet_naked;66;14217;67;33;83;161;74;1180;;
tt3340446;rl3054077441;2018;Storm Boy;;Good Deed Entertainment;adventure,drama,family;99;2019,04,5;2018,01,18;4252706;71760;4180946;46676;4252706;71760;4180946;56;56;226;when michael kingley a successful retired businessman starts to see images from his past that he cant explain hes forced to remember his childhood and how as a boy he rescued and raised an extraordinary orphaned pelican mr percival;PG;Australia;English;15000000;Shawn Seet;Justin Monjo (screenplay by), Colin Thiele (novel);Finn Little, Jai Courtney, Geoffrey Rush, Erik Thomson;Good Deed Entertainment;https://www.rottentomatoes.com/m/storm_boy_2019;69;1778;67;7;67;33;73;59;;
tt6288124;rl2349172225;2018;Don't Worry, He Won't Get Far on Foot;;Amazon Studios;biography,comedy,drama;114;2018,07,13;2018,04,4;4234744;1441705;2793039;83339;4234744;1441705;2793039;4;266;172;on the rocky path to sobriety after a lifechanging accident john callahan discovers the healing power of art willing his injured hands into drawing hilarious often controversial cartoons which bring him a new lease on life;R;France;English;;Gus Van Sant;John Callahan (based on the book by), John Callahan (story by), Gus Van Sant (story by), Jack Gibson (story by), William Andrew Eatman (story by), Gus Van Sant (screenplay by);Joaquin Phoenix, Jonah Hill, Rooney Mara, Jack Black;Amazon Studios;https://www.rottentomatoes.com/m/dont_worry_he_wont_get_far_on_foot;69;16745;67;39;76;178;74;1483;;
tt6588966;rl3087369729;2018;Hichki;;Yash Raj Films;comedy,drama;116;2018,03,23;2018,02,22;4219279;330279;3889000;330279;4219279;330279;3889000;73;73;284;hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength;Not,Rated;India;Hindi;2000000;Siddharth Malhotra;Anckur Chaudhry (story and screenplay), Siddharth Malhotra (story and screenplay), Ambar Hadap (story and screenplay), Ganesh Pandit (story and screenplay), Anckur Chaudhry (dialogue);Rohit Saraf, Rani Mukerji, Neeraj Kabi, Jannat Zubair Rahmani;Yash Raj Films USA;https://www.rottentomatoes.com/m/hichki;75;8155;;;55;11;80;211;;
tt5516328;rl1476691457;2018;Ghost Stories;;IFC Films;drama,horror;98;2018,04,20;2018,04,6;4131358;148747;3982611;11972;4131358;148747;3982611;1;24;256;skeptical professor phillip goodman embarks on a trip to the terrifying after being given a file with details of three unexplained cases of apparitions;Not,Rated;UK;English;;Jeremy Dyson, Andy Nyman;Jeremy Dyson, Andy Nyman, Jeremy Dyson (stage play), Andy Nyman (stage play);Andy Nyman, Martin Freeman, Paul Whitehouse, Alex Lawther;IFC Midnight;https://www.rottentomatoes.com/m/ghost_stories_2017;64;25968;68;27;83;121;59;2340;;
tt6212478;rl2449835521;2018;American Animals;;The Orchard;biography,crime,drama,thriller;116;2018,06,1;2018,06,1;4080073;2856954;1223119;134793;4080073;2856954;1223119;4;339;214;four young men mistake their lives for a movie and attempt one of the most audacious heists in us history;R;UK;English;;Bart Layton;Bart Layton;Spencer Reinhard, Warren Lipka, Eric Borsuk, Chas Allen;The Orchard;https://www.rottentomatoes.com/m/american_animals;70;32118;68;40;89;203;81;2719;;
tt8076344;rl202081793;2018;Penguin Highway;;Eleven Arts;adventure,animation,family,fantasy,mystery;117;2019,04,12;2018,08,17;4006647;104567;3902080;22833;4006647;104567;3902080;84;168;219;a fourthgrader aoyamakun investigates the mysterious reason behind the sudden appearance of penguins in his village which is somehow related to a power from a young woman working at a dental clinic;Not,Rated;Japan;Japanese;;Hiroyasu Ishida;Tomihiko Morimi (novel), Makoto Ueda (screenplay: EUROPE-KIKAKU);Kana Kita, Yû Aoi, Landen Beattie, Winston Bromhead;Eleven Arts;https://www.rottentomatoes.com/m/penguin_highway;72;1047;82;4;100;22;71;55;;
tt6053438;rl2147845633;2018;First Reformed;;A24;drama,mystery,thriller;113;2018,05,18;2018,05,18;3862498;3448256;414242;97562;3862498;3448256;414242;4;334;228;a minister of a small congregation in upstate new york grapples with mounting despair brought on by tragedy worldly concerns and a tormented past;R;USA;English;;Paul Schrader;Paul Schrader;Ethan Hawke, Amanda Seyfried, Cedric the Entertainer, Victoria Hill;A24;https://www.rottentomatoes.com/m/first_reformed;71;37456;85;48;93;233;68;3255;;
tt2368254;rl2617542145;2018;A Private War;;Aviron Pictures;biography,drama,war;110;2018,11,2;2018,11,2;3826678;1633208;2193470;60491;3826678;1633208;2193470;4;865;380;one of the most celebrated war correspondents of our time marie colvin is an utterly fearless and rebellious spirit driven to the frontline of conflicts across the globe to give voice to the voiceless;R;UK;English;;Matthew Heineman;"Arash Amel, Marie Brenner (based on the Vanity Fair article ""Marie Colvin's Private War"" by)";Rosamund Pike, Alexandra Moen, Tom Hollander, Faye Marsay;Aviron Pictures;https://www.rottentomatoes.com/m/a_private_war;67;12264;75;32;89;132;64;1333;;
tt8060652;rl1342473729;2018;Seven Years of Night;;CJ Entertainment;action,drama,thriller;123;2018,04,6;2018,03,28;3716820;24281;3692539;13669;3716820;24281;3692539;4;4;270;a man dumps a girls body in a lake after accidentally killing her with his car on a dark and foggy night her enraged father soon hatches an elaborate plan to find the perpetrator and take revenge;Not,Rated;South Korea;Korean;;Chang-min Choo;Chang-min Choo (screenplay), You-Jeong Jeong (original novel), Yong-Yeon Lee (screenplay), You-Pyung Lee (screenplay);Seung-ryong Ryu, Dong-Gun Jang, Kyung-pyo Go, Jong Hee Moon;CJ Entertainment;https://www.rottentomatoes.com/m/seven_years_of_night;59;238;;;;;;;;
